code_insee_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Insolation_med,Rayonnement_med,Force_vent_med,Tens_vap_med
68384,Ceintures urbaines,245,47.686,7.303,58.7,9.0,4.0,2.0,5.7,15.9,2896.5,11362.5,2.6,9.9
68385,Bourgs ruraux,400,48.075,7.23,83.55,12.0,6.5,3.0,6.4,12.95,3019.5,11070.0,2.2,9.9
68386,Ceintures urbaines,245,47.719,7.382,58.7,9.0,4.0,2.0,5.7,15.9,2896.5,11362.5,2.6,9.9
69001,Rural à habitat dispersé,810,45.844,4.414,61.9,8.0,5.0,2.0,6.85,16.8,3041.0,12233.0,5.3,9.0
69002,Rural à habitat très dispersé,415,46.28,4.423,78.2,10.0,5.0,2.0,5.8,16.0,NA,NA,1.6,9.9
69003,Ceintures urbaines,320,45.864,4.831,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69004,Rural à habitat dispersé,305,45.917,4.655,54.3,8.0,4.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69005,Ceintures urbaines,305,45.929,4.741,54.3,8.0,4.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69006,Bourgs ruraux,435,45.965,4.327,121.4,13.0,7.0,5.0,7.0,15.2,3041.0,12233.0,5.3,10.5
69007,Bourgs ruraux,295,45.503,4.803,56.0,8.0,3.0,2.0,8.6,18.0,2519.5,12127.5,3.1,10.45
69008,Rural à habitat dispersé,626,45.832,4.504,57.95,8.0,3.5,1.0,7.7,15.8,2808.0,11318.0,3.5,9.7
69009,Centres urbains intermédiaires,305,45.942,4.708,54.3,8.0,4.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69010,Centres urbains intermédiaires,280,45.836,4.609,52.5,8.0,3.0,1.0,7.0,17.0,2314.0,NA,1.1,9.7
69012,Rural à habitat très dispersé,345,46.189,4.536,72.15,10.0,5.0,2.0,6.2,14.1,NA,NA,2.3,9.2
69013,Bourgs ruraux,190,46.019,4.711,50.5,8.0,3.0,1.0,7.0,17.9,2314.0,NA,1.8,10.4
69014,Rural à habitat dispersé,610,45.679,4.476,63.5,9.0,4.0,2.0,6.35,17.55,2519.5,NA,1.3,9.9
69016,Rural à habitat très dispersé,440,46.192,4.413,83.9,11.0,5.0,2.0,6.2,14.1,NA,NA,1.6,9.9
69017,Rural à habitat dispersé,370,45.909,4.62,52.5,8.0,3.0,2.0,7.0,17.0,2314.0,NA,1.1,9.7
69018,Bourgs ruraux,300,46.156,4.584,65.65,10.0,5.0,2.0,5.9,16.6,2314.0,NA,2.3,9.2
69019,Centres urbains intermédiaires,195,46.102,4.731,54.9,8.0,3.0,2.0,7.9,16.5,2314.0,NA,1.8,11.0
69020,Ceintures urbaines,255,45.868,4.668,55.0,8.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69021,Bourgs ruraux,500,45.774,4.547,55.9,8.0,4.0,2.0,7.7,15.8,2519.5,NA,2.3,9.7
69022,Rural à habitat dispersé,280,45.797,4.549,52.5,8.0,3.0,1.0,7.7,15.8,2519.5,11318.0,2.3,9.7
69023,Rural à habitat dispersé,340,46.035,4.636,54.0,9.0,4.0,2.0,8.6,16.85,2314.0,NA,1.1,10.0
69024,Bourgs ruraux,500,45.919,4.579,60.85,9.0,4.0,2.0,7.0,17.0,2314.0,11318.0,1.1,9.7
69026,Rural à habitat dispersé,370,45.891,4.591,52.5,8.0,3.0,2.0,7.0,17.0,2314.0,11318.0,1.1,9.7
69027,Centres urbains intermédiaires,365,45.678,4.753,57.1,8.0,4.0,2.0,8.8,18.0,2519.5,12299.0,1.9,10.6
69028,Ceintures urbaines,317,45.72,4.703,51.5,8.0,3.0,1.0,7.2,17.2,2519.5,NA,2.3,10.2
69029,Grands centres urbains,199,45.734,4.912,60.7,8.0,4.0,2.0,7.5,16.9,3216.0,12299.0,3.1,10.2
69030,Rural à habitat dispersé,500,45.764,4.493,55.9,8.0,4.0,2.0,6.35,17.55,3041.0,12233.0,5.3,9.7
69031,Bourgs ruraux,500,45.747,4.517,55.9,8.0,4.0,2.0,6.35,17.55,2519.5,NA,2.3,9.7
69032,Rural à habitat dispersé,280,45.859,4.581,52.5,8.0,3.0,1.0,7.0,17.0,2314.0,11318.0,1.1,9.7
69033,Ceintures urbaines,328,45.86,4.884,64.75,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
69034,Grands centres urbains,165,45.797,4.851,62.2,9.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
69035,Rural à habitat dispersé,265,46.279,4.661,68.0,9.0,4.0,2.0,6.3,13.4,3059.0,12079.0,2.3,9.2
69036,Bourgs ruraux,262,46.126,4.667,57.8,8.0,3.0,2.0,7.9,16.5,2314.0,NA,1.8,11.0
69037,Rural à habitat dispersé,550,46.015,4.51,89.0,11.0,5.0,3.0,7.2,17.2,2808.0,11318.0,3.5,10.0
69038,Rural à habitat dispersé,614,45.774,4.38,65.0,9.0,4.0,2.0,6.85,16.8,3041.0,12233.0,0.6,9.7
69039,Rural à habitat dispersé,430,45.985,4.499,62.3,9.0,4.0,2.0,7.2,17.2,2808.0,11318.0,3.5,8.7
69040,Grands centres urbains,320,45.798,4.787,58.7,8.0,4.0,2.0,9.8,18.4,2519.5,12299.0,2.3,10.2
69042,Rural à habitat dispersé,610,45.65,4.496,63.5,9.0,4.0,2.0,5.15,16.05,2519.5,NA,1.3,9.9
69043,Ceintures urbaines,317,45.709,4.746,51.5,8.0,3.0,1.0,8.8,18.0,2519.5,12299.0,2.3,10.2
69044,Ceintures urbaines,315,45.78,4.743,54.3,8.5,4.0,1.0,7.2,17.2,2519.5,12299.0,2.3,10.2
69045,Bourgs ruraux,200,46.084,4.689,49.3,7.0,4.0,1.0,7.0,17.9,2314.0,NA,1.8,10.4
69046,Ceintures urbaines,247,45.651,4.79,52.2,8.0,3.5,1.0,8.8,18.0,2519.5,12299.0,1.9,10.6
69047,Rural à habitat dispersé,255,45.891,4.661,55.0,8.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69049,Ceintures urbaines,400,45.875,4.771,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69050,Ceintures urbaines,370,45.871,4.642,52.5,8.0,3.0,2.0,7.0,17.0,2314.0,NA,1.1,9.7
69051,Petites villes,343,45.638,4.634,53.2,8.0,3.0,1.0,7.5,18.9,2519.5,NA,1.9,10.6
69052,Ceintures urbaines,255,45.876,4.709,55.0,8.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69053,Rural à habitat dispersé,415,46.216,4.708,62.75,9.0,4.0,2.0,7.1,16.4,3059.0,12079.0,2.3,10.35
69054,Rural à habitat dispersé,345,46.169,4.491,72.15,10.0,5.0,2.0,6.2,14.1,NA,NA,1.6,9.9
69055,Ceintures urbaines,400,45.893,4.743,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69056,Bourgs ruraux,370,45.891,4.616,52.5,8.0,3.0,2.0,7.0,17.0,2314.0,11318.0,1.1,9.7
69057,Rural à habitat dispersé,280,45.774,4.597,52.5,8.0,3.0,1.0,7.0,17.0,2519.5,NA,2.3,9.7
69058,Rural à habitat dispersé,330,46.186,4.655,53.0,8.0,4.0,2.0,8.2,16.0,3059.0,12079.0,2.3,10.1
69059,Ceintures urbaines,400,45.855,4.711,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69060,Rural à habitat dispersé,550,46.098,4.511,89.0,11.0,5.0,3.0,5.9,16.6,2314.0,11318.0,2.3,10.0
69061,Rural à habitat dispersé,500,45.988,4.61,60.85,9.0,4.0,2.0,7.4,17.2,2314.0,NA,1.1,10.0
69062,Bourgs ruraux,610,45.614,4.469,63.5,9.0,4.0,2.0,5.15,16.05,3168.0,11986.0,1.3,9.9
69063,Grands centres urbains,320,45.822,4.842,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
69064,Ceintures urbaines,150,45.474,4.757,58.0,8.0,4.0,2.0,8.6,18.0,3119.5,12127.5,3.1,10.45
69065,Bourgs ruraux,194,46.154,4.725,54.0,8.0,4.0,2.0,7.1,16.4,3059.0,12079.0,1.8,10.35
69066,Bourgs ruraux,700,46.109,4.337,85.8,11.0,6.0,3.0,6.9,15.8,2808.0,11318.0,1.1,9.7
69067,Rural à habitat dispersé,450,45.741,4.57,61.3,8.0,4.0,2.0,6.35,17.55,2519.5,NA,2.3,10.2
69068,Ceintures urbaines,320,45.848,4.822,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69069,Grands centres urbains,315,45.746,4.727,54.3,8.5,4.0,1.0,7.2,17.2,2519.5,12299.0,2.3,10.2
69070,Bourgs ruraux,700,46.024,4.387,85.8,11.0,6.0,3.0,5.1,12.7,2808.0,11318.0,3.5,8.7
69071,Ceintures urbaines,320,45.869,4.818,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69072,Ceintures urbaines,400,45.812,4.747,60.5,7.0,3.0,2.0,7.9,17.55,2519.5,12299.0,2.3,10.5
69074,Rural à habitat dispersé,290,46.005,4.652,53.1,8.0,3.0,1.5,7.4,17.2,2314.0,NA,1.1,10.0
69075,Rural à habitat dispersé,430,45.962,4.461,62.3,9.0,4.0,2.0,5.1,12.7,2808.0,11318.0,3.5,8.7
69076,Ceintures urbaines,400,45.836,4.716,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,NA,2.3,10.5
69077,Bourgs ruraux,195,46.154,4.773,54.9,8.0,3.0,2.0,7.1,16.4,3059.0,12079.0,1.8,10.35
69078,Bourgs ruraux,610,45.681,4.523,63.5,9.0,4.0,2.0,6.35,17.55,2519.5,NA,1.3,9.9
69080,Rural à habitat dispersé,385,45.551,4.73,57.3,8.0,4.0,2.0,7.5,18.9,2519.5,NA,3.1,10.45
69081,Grands centres urbains,320,45.782,4.772,58.7,8.0,4.0,2.0,9.8,18.4,2519.5,12299.0,2.3,10.2
69082,Rural à habitat dispersé,415,46.226,4.673,62.75,9.0,4.0,2.0,8.2,16.0,3059.0,12079.0,2.3,10.1
69083,Ceintures urbaines,280,45.824,4.622,52.5,8.0,3.0,1.0,7.0,17.0,2314.0,NA,2.3,9.7
69084,Rural à habitat dispersé,415,46.195,4.692,62.75,9.0,4.0,2.0,8.2,16.0,3059.0,12079.0,2.3,10.1
69085,Ceintures urbaines,269,45.859,4.85,58.35,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69086,Ceintures urbaines,370,45.839,4.652,52.5,8.0,3.0,2.0,7.0,17.0,2314.0,NA,2.3,9.7
69087,Ceintures urbaines,269,45.843,4.854,58.35,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
69088,Grands centres urbains,269,45.828,4.857,58.35,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
69089,Grands centres urbains,315,45.738,4.755,54.3,8.5,4.0,1.0,8.8,18.0,2519.5,12299.0,2.3,10.2
69090,Rural à habitat dispersé,500,45.922,4.632,60.85,9.0,4.0,2.0,7.4,17.2,2314.0,NA,1.1,10.0
69091,Centres urbains intermédiaires,222,45.582,4.757,56.7,8.0,4.0,2.0,7.5,18.9,2519.5,12299.0,1.9,10.6
69092,Centres urbains intermédiaires,290,45.991,4.688,53.1,8.0,3.0,1.5,7.4,17.2,2314.0,NA,1.1,10.0
69093,Bourgs ruraux,550,46.033,4.459,89.0,11.0,5.0,3.0,5.1,12.7,2808.0,11318.0,3.5,8.7
69094,Ceintures urbaines,315,45.748,4.69,54.3,8.5,4.0,1.0,7.2,17.2,2519.5,NA,2.3,10.2
69095,Rural à habitat dispersé,650,45.662,4.421,59.2,9.0,4.0,2.0,10.45,20.1,3168.0,11986.0,1.3,9.9
69096,Centres urbains intermédiaires,222,45.608,4.786,56.7,8.0,4.0,2.0,8.8,18.0,2519.5,12299.0,1.9,10.6
69097,Rural à habitat dispersé,385,45.513,4.739,57.3,8.0,4.0,2.0,8.6,18.0,2519.5,NA,3.1,10.45
69098,Rural à habitat dispersé,650,45.716,4.435,59.2,9.0,4.0,2.0,6.35,17.55,NA,NA,1.3,9.9
69099,Bourgs ruraux,570,45.714,4.406,62.4,9.0,5.0,2.0,10.45,20.1,3168.0,11986.0,1.3,9.9
69100,Grands centres urbains,247,45.675,4.818,52.2,8.0,3.5,1.0,8.8,18.0,2519.5,12299.0,1.9,10.6
69102,Rural à habitat dispersé,810,45.89,4.367,61.9,8.0,5.0,2.0,6.0,13.5,3041.0,12233.0,5.3,9.0
69103,Rural à habitat dispersé,415,46.242,4.704,62.75,9.0,4.0,2.0,7.1,16.4,3059.0,12079.0,2.3,10.35
69104,Rural à habitat dispersé,415,46.244,4.664,62.75,9.0,4.0,2.0,6.3,13.4,3059.0,12079.0,2.3,9.2
69105,Bourgs ruraux,290,45.986,4.648,53.1,8.0,3.0,1.5,7.4,17.2,2314.0,NA,1.1,10.0
69106,Ceintures urbaines,305,45.927,4.679,54.3,8.0,4.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69107,Rural à habitat dispersé,550,46.053,4.509,89.0,11.0,5.0,3.0,5.9,16.6,2808.0,11318.0,3.5,10.0
69108,Bourgs ruraux,194,46.173,4.726,54.0,8.0,4.0,2.0,7.1,16.4,3059.0,12079.0,2.3,10.35
69109,Rural à habitat dispersé,300,46.156,4.619,65.65,10.0,5.0,2.0,5.9,16.6,2314.0,NA,2.3,10.1
69110,Rural à habitat dispersé,610,45.608,4.515,63.5,9.0,4.0,2.0,5.15,16.05,2519.5,NA,1.8,10.0
69111,Rural à habitat dispersé,370,45.904,4.574,52.5,8.0,3.0,2.0,7.0,17.0,2314.0,11318.0,1.1,9.7
69112,Ceintures urbaines,315,45.812,4.671,54.3,8.5,4.0,1.0,7.0,17.0,2519.5,NA,2.3,9.7
69113,Rural à habitat dispersé,430,45.972,4.526,62.3,9.0,4.0,2.0,7.2,17.2,2314.0,11318.0,1.1,10.0
69115,Centres urbains intermédiaires,305,45.972,4.719,54.3,8.0,4.0,2.0,9.0,19.3,2314.0,NA,1.1,10.0
69116,Ceintures urbaines,400,45.83,4.772,60.5,7.0,3.0,2.0,9.8,18.4,2519.5,12299.0,2.3,10.5
69117,Ceintures urbaines,400,45.855,4.746,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,NA,2.3,10.5
69118,Ceintures urbaines,158,45.547,4.783,61.25,8.0,4.0,2.0,8.6,18.0,2519.5,12299.0,3.1,10.45
69119,Rural à habitat dispersé,352,45.505,4.68,51.0,8.0,3.0,1.0,7.5,18.9,2519.5,NA,2.5,10.3
69120,Rural à habitat dispersé,630,45.786,4.426,66.85,9.0,4.0,2.0,6.85,16.8,3041.0,12233.0,5.3,9.7
69121,Ceintures urbaines,255,45.853,4.685,55.0,8.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69122,Ceintures urbaines,255,45.914,4.709,55.0,8.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69123,Grands centres urbains,250,NA,NA,86.85,10.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
69124,Rural à habitat dispersé,300,46.108,4.561,65.65,10.0,5.0,2.0,5.9,16.6,2314.0,NA,2.3,10.0
69125,Ceintures urbaines,400,45.868,4.731,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69126,Rural à habitat dispersé,305,45.914,4.676,54.3,8.0,4.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69127,Ceintures urbaines,315,45.785,4.712,54.3,8.5,4.0,1.0,7.2,17.2,2519.5,NA,2.3,10.2
69130,Rural à habitat très dispersé,550,46.046,4.422,89.0,11.0,5.0,3.0,5.1,12.7,2808.0,11318.0,3.5,8.7
69131,Bourgs ruraux,317,45.699,4.672,51.5,8.0,3.0,1.0,7.2,17.2,2519.5,NA,2.3,10.2
69132,Rural à habitat dispersé,570,45.682,4.401,62.4,9.0,5.0,2.0,10.45,20.1,3168.0,11986.0,1.3,9.9
69133,Ceintures urbaines,222,45.63,4.78,56.7,8.0,4.0,2.0,8.8,18.0,2519.5,12299.0,1.9,10.6
69134,Rural à habitat dispersé,500,45.926,4.602,60.85,9.0,4.0,2.0,7.0,17.0,2314.0,11318.0,1.1,9.7
69135,Rural à habitat dispersé,345,46.223,4.514,72.15,10.0,5.0,2.0,6.2,14.1,NA,NA,1.6,9.9
69136,Ceintures urbaines,365,45.625,4.75,57.1,8.0,4.0,2.0,6.9,16.65,2519.5,12299.0,1.9,10.6
69137,Rural à habitat dispersé,360,46.018,4.602,69.3,7.0,4.5,2.0,8.6,16.85,2314.0,NA,1.1,10.0
69138,Rural à habitat très dispersé,500,45.711,4.536,55.9,8.0,4.0,2.0,6.35,17.55,2519.5,NA,2.3,10.2
69139,Bourgs ruraux,630,45.8,4.464,66.85,9.0,4.0,2.0,7.7,15.8,3041.0,12233.0,5.3,9.7
69140,Ceintures urbaines,255,45.894,4.7,55.0,8.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69141,Petites villes,343,45.616,4.674,53.2,8.0,3.0,1.0,7.5,18.9,2519.5,NA,1.9,10.6
69142,Grands centres urbains,164,45.73,4.812,55.25,8.0,3.0,1.0,8.8,18.0,2519.5,12299.0,2.3,10.2
69143,Centres urbains intermédiaires,291,45.883,4.844,63.8,9.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69145,Bourgs ruraux,200,46.094,4.645,49.3,7.0,4.0,1.0,8.6,16.85,2314.0,NA,1.8,10.0
69148,Ceintures urbaines,365,45.661,4.721,57.1,8.0,4.0,2.0,6.9,16.65,2519.5,12299.0,1.9,10.6
69149,Grands centres urbains,247,45.715,4.803,52.2,8.0,3.5,1.0,8.8,18.0,2519.5,12299.0,2.3,10.2
69151,Bourgs ruraux,360,46.07,4.58,69.3,7.0,4.5,2.0,8.6,16.85,2314.0,NA,1.1,10.0
69153,Ceintures urbaines,400,45.855,4.795,60.5,7.0,3.0,2.0,9.8,18.4,2314.0,12299.0,2.3,10.5
69154,Ceintures urbaines,315,45.768,4.659,54.3,8.5,4.0,1.0,7.2,17.2,2519.5,NA,2.3,10.2
69155,Rural à habitat dispersé,650,45.646,4.446,59.2,9.0,4.0,2.0,5.15,16.05,3168.0,11986.0,1.3,9.9
69156,Ceintures urbaines,305,45.958,4.688,54.3,8.0,4.0,2.0,7.4,17.2,2314.0,NA,1.1,10.0
69157,Bourgs ruraux,364,45.877,4.496,63.75,8.0,4.0,2.0,7.7,15.8,2808.0,11318.0,3.5,9.7
69159,Ceintures urbaines,290,45.955,4.646,53.1,8.0,3.0,1.5,7.4,17.2,2314.0,NA,1.1,10.0
69160,Rural à habitat dispersé,550,46.143,4.461,89.0,11.0,5.0,3.0,6.2,14.1,2808.0,11318.0,1.6,9.9
69161,Rural à habitat dispersé,440,46.193,4.451,83.9,11.0,5.0,2.0,6.2,14.1,NA,NA,1.6,9.9
69162,Rural à habitat dispersé,300,46.113,4.608,65.65,10.0,5.0,2.0,5.9,16.6,2314.0,NA,2.3,10.0
69163,Bourgs ruraux,400,45.914,4.774,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69164,Rural à habitat dispersé,700,46.123,4.402,85.8,11.0,6.0,3.0,6.9,15.8,2808.0,11318.0,3.5,8.7
69165,Rural à habitat dispersé,262,46.147,4.642,57.8,8.0,3.0,2.0,8.2,16.0,2314.0,NA,2.3,10.1
69166,Rural à habitat dispersé,600,45.599,4.589,64.2,9.0,4.0,2.0,7.7,16.7,2519.5,NA,1.8,10.0
69167,Rural à habitat dispersé,360,46.007,4.58,69.3,7.0,4.5,2.0,8.6,16.85,2314.0,NA,1.1,10.0
69168,Ceintures urbaines,320,45.843,4.838,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69169,Rural à habitat dispersé,831,45.987,4.39,72.8,10.0,5.0,2.0,5.1,12.7,2808.0,11318.0,3.5,8.7
69170,Bourgs ruraux,450,45.657,4.618,61.3,8.0,4.0,2.0,7.5,18.9,2519.5,NA,1.9,10.6
69171,Ceintures urbaines,280,45.812,4.599,52.5,8.0,3.0,1.0,7.0,17.0,2314.0,NA,2.3,9.7
69172,Bourgs ruraux,340,46.045,4.631,54.0,9.0,4.0,2.0,8.6,16.85,2314.0,NA,1.1,10.0
69173,Rural à habitat dispersé,364,45.885,4.555,63.75,8.0,4.0,2.0,7.2,17.2,2314.0,11318.0,1.1,9.7
69174,Rural à habitat dispersé,831,45.924,4.374,72.8,10.0,5.0,2.0,6.0,13.5,3041.0,12233.0,5.3,9.0
69175,Rural à habitat dispersé,280,45.82,4.566,52.5,8.0,3.0,1.0,7.7,15.8,2314.0,11318.0,2.3,9.7
69176,Ceintures urbaines,317,45.677,4.692,51.5,8.0,3.0,1.0,6.9,16.65,2519.5,NA,1.9,10.6
69177,Ceintures urbaines,280,45.798,4.631,52.5,8.0,3.0,1.0,7.0,17.0,2519.5,NA,2.3,9.7
69178,Rural à habitat dispersé,650,45.704,4.451,59.2,9.0,4.0,2.0,6.35,17.55,3168.0,11986.0,1.3,9.9
69179,Rural à habitat dispersé,343,45.59,4.696,53.2,8.0,3.0,1.0,7.5,18.9,2519.5,NA,1.9,10.6
69180,Rural à habitat dispersé,600,45.632,4.597,64.2,9.0,4.0,2.0,7.5,18.9,2519.5,NA,1.9,10.6
69181,Rural à habitat dispersé,831,45.977,4.427,72.8,10.0,5.0,2.0,5.1,12.7,2808.0,11318.0,3.5,8.7
69182,Rural à habitat très dispersé,415,46.266,4.472,78.2,10.0,5.0,2.0,5.8,16.0,NA,NA,1.6,9.9
69183,Rural à habitat dispersé,550,46.076,4.42,89.0,11.0,5.0,3.0,6.9,15.8,2808.0,11318.0,3.5,8.7
69184,Rural à habitat dispersé,600,45.603,4.573,64.2,9.0,4.0,2.0,7.7,16.7,2519.5,NA,1.8,10.0
69186,Rural à habitat très dispersé,440,46.227,4.408,83.9,11.0,5.0,2.0,5.8,16.0,NA,NA,1.6,9.9
69187,Rural à habitat dispersé,630,45.756,4.421,66.85,9.0,4.0,2.0,6.35,17.55,3041.0,12233.0,5.3,9.7
69188,Rural à habitat dispersé,430,45.925,4.46,62.3,9.0,4.0,2.0,7.2,17.2,2808.0,11318.0,3.5,8.7
69189,Centres urbains intermédiaires,158,45.525,4.859,61.25,8.0,4.0,2.0,8.6,18.0,3216.0,12299.0,3.1,10.45
69190,Ceintures urbaines,315,45.774,4.694,54.3,8.5,4.0,1.0,7.2,17.2,2519.5,NA,2.3,10.2
69191,Grands centres urbains,320,45.819,4.818,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69192,Rural à habitat dispersé,360,46.031,4.539,69.3,7.0,4.5,2.0,8.6,16.85,2314.0,11318.0,1.1,10.0
69193,Ceintures urbaines,295,45.517,4.833,56.0,8.0,3.0,2.0,8.6,18.0,2519.5,12127.5,3.1,10.45
69194,Grands centres urbains,320,45.815,4.798,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,2.3,10.5
69196,Rural à habitat dispersé,345,46.146,4.535,72.15,10.0,5.0,2.0,5.9,16.6,2314.0,NA,2.3,9.2
69197,Bourgs ruraux,250,46.063,4.656,56.45,8.0,4.0,2.0,8.6,16.85,2314.0,NA,1.8,10.0
69198,Rural à habitat dispersé,360,46.077,4.622,69.3,7.0,4.5,2.0,8.6,16.85,2314.0,NA,1.8,10.0
69199,Grands centres urbains,195,45.701,4.85,55.7,8.0,4.0,2.0,8.8,18.0,3216.0,12299.0,3.1,10.2
69200,Bourgs ruraux,626,45.854,4.463,57.95,8.0,3.5,1.0,7.7,15.8,2808.0,11318.0,3.5,8.7
69201,Bourgs ruraux,650,45.705,4.47,59.2,9.0,4.0,2.0,6.35,17.55,NA,NA,1.3,9.9
69202,Grands centres urbains,247,45.736,4.793,52.2,8.0,3.5,1.0,8.8,18.0,2519.5,12299.0,2.3,10.2
69203,Rural à habitat dispersé,500,45.713,4.495,55.9,8.0,4.0,2.0,6.35,17.55,2519.5,NA,1.3,9.9
69204,Grands centres urbains,247,45.694,4.789,52.2,8.0,3.5,1.0,8.8,18.0,2519.5,12299.0,2.3,10.2
69205,Grands centres urbains,315,45.761,4.726,54.3,8.5,4.0,1.0,7.2,17.2,2519.5,12299.0,2.3,10.2
69206,Bourgs ruraux,190,46.058,4.721,50.5,8.0,3.0,1.0,7.0,17.9,2314.0,NA,1.8,10.4
69207,Ceintures urbaines,400,45.882,4.801,60.5,7.0,3.0,2.0,7.9,17.55,2314.0,12299.0,1.1,10.5
69208,Ceintures urbaines,370,45.864,4.613,52.5,8.0,3.0,2.0,7.0,17.0,2314.0,NA,1.1,9.7
69209,Rural à habitat dispersé,415,46.237,4.442,78.2,10.0,5.0,2.0,5.8,16.0,NA,NA,1.6,9.9
69212,Ceintures urbaines,255,45.875,4.682,55.0,8.0,3.0,2.0,7.9,17.55,2314.0,NA,1.1,10.5
69214,Rural à habitat dispersé,435,46.002,4.333,121.4,13.0,7.0,5.0,7.0,15.2,3041.0,12233.0,5.3,10.5
69215,Rural à habitat dispersé,250,46.022,4.652,56.45,8.0,4.0,2.0,8.6,16.85,2314.0,NA,1.1,10.0
69216,Rural à habitat dispersé,500,45.8,4.51,55.9,8.0,4.0,2.0,7.7,15.8,2808.0,11318.0,3.5,9.7
69217,Rural à habitat dispersé,550,46.0,4.453,89.0,11.0,5.0,3.0,5.1,12.7,2808.0,11318.0,3.5,8.7
69218,Rural à habitat dispersé,262,46.112,4.676,57.8,8.0,3.0,2.0,7.9,16.5,2314.0,NA,1.8,11.0
69219,Bourgs ruraux,343,45.643,4.684,53.2,8.0,3.0,1.0,6.9,16.65,2519.5,NA,1.9,10.6
69220,Bourgs ruraux,500,45.738,4.465,55.9,8.0,4.0,2.0,6.35,17.55,3041.0,12233.0,1.3,9.9
69225,Rural à habitat dispersé,810,45.874,4.422,61.9,8.0,5.0,2.0,6.0,13.5,3041.0,12233.0,5.3,9.0
69227,Bourgs ruraux,450,45.658,4.558,61.3,8.0,4.0,2.0,6.35,17.55,2519.5,NA,1.8,10.0
69228,Rural à habitat dispersé,352,45.578,4.641,51.0,8.0,3.0,1.0,7.5,18.9,2519.5,NA,1.9,10.6
69229,Rural à habitat dispersé,550,46.083,4.462,89.0,11.0,5.0,3.0,5.9,16.6,2808.0,11318.0,3.5,8.7
69230,Rural à habitat dispersé,500,45.972,4.562,60.85,9.0,4.0,2.0,7.2,17.2,2314.0,11318.0,1.1,10.0
69231,Ceintures urbaines,280,45.782,4.616,52.5,8.0,3.0,1.0,7.0,17.0,2519.5,NA,2.3,9.7
69233,Ceintures urbaines,320,45.836,4.821,58.7,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.5
69234,Rural à habitat dispersé,364,45.856,4.53,63.75,8.0,4.0,2.0,7.7,15.8,2808.0,11318.0,3.5,9.7
69235,Centres urbains intermédiaires,158,45.536,4.826,61.25,8.0,4.0,2.0,8.6,18.0,2519.5,12299.0,3.1,10.45
69236,Rural à habitat dispersé,343,45.566,4.704,53.2,8.0,3.0,1.0,7.5,18.9,2519.5,NA,1.9,10.6
69238,Bourgs ruraux,650,45.631,4.45,59.2,9.0,4.0,2.0,5.15,16.05,3168.0,11986.0,1.3,9.9
69239,Rural à habitat dispersé,430,45.922,4.52,62.3,9.0,4.0,2.0,7.2,17.2,2808.0,11318.0,3.5,9.7
69240,Rural à habitat dispersé,700,46.074,4.386,85.8,11.0,6.0,3.0,6.9,15.8,2808.0,11318.0,3.5,8.7
